"";"reg";"ano";"analf";"sup";"idoso";"informal";"pessoas";"fem";"branca";"preta";"parda";"rend_bruto";"ocupado";"horas";"reg_id"
"158";"Riacho Fundo";2017;0,00611840246391081;0,190023491278974;0,0255503489754215;0,134010497313808;3,25091827019553;0,501824996624103;0,262046525635083;0,0938289109525571;0,642126627839209;3017,86631054594;0,784480694417008;41,747728065079;15
"159";"Riacho Fundo";2018;0,00673460726625961;0,187297585434833;0,0241749770123361;0,132742990662387;3,25286263416369;0,481119784902643;0,199771873726859;0,0848223271246784;0,714418953697405;3417,02971845202;0,801658944132861;42,5940915369652;15
"160";"Riacho Fundo";2019;0,00910204848119912;0,183302498630117;0,026658515377961;0,128569087688383;3,5596723333156;0,492701759357761;0,221239673656231;0,0596858741480502;0,716127623543651;3815,75084809639;0,76822427842006;42,0781609564512;15
"161";"Samambaia";2009;0,0195331411898372;0,0600202665583991;0,0180538382946023;0,218705409023806;4,18076551875747;0,489009146216128;0,135885202082439;0,029259205226895;0,834855592690665;2559,49581637595;0,853575268766659;41,1621106643968;16
"162";"Samambaia";2010;0,012744829760891;0,0611134704394833;0,0182279832741008;0,202964718834586;4,07317426791653;0,482134605776313;0,230033423248632;0,0478737888600398;0,721851258539269;2455,70517165226;0,865433021452213;41,8537563124196;16
"163";"Samambaia";2011;0,0172367874568621;0,0769632370732238;0,0235789317999073;0,186752419977111;3,83015362696624;0,47727959826705;0,325662394215435;0,0472057909380719;0,627131814846493;2651,20327343211;0,883458131129583;42,6824558460533;16
"164";"Samambaia";2012;0,0112529618162268;0,0971410329472743;0,0251893617465068;0,186713849425644;3,79006568131659;0,48391785733961;0,20880135777052;0,0310255293722808;0,759655948738714;2813,99093456906;0,908163707557347;41,1361209978776;16
"165";"Samambaia";2013;0,00613403536871812;0,139053239269543;0,0224904370146496;0,154598494759228;3,77942771354903;0,487697192426582;0,166971297443417;0,0300584292439204;0,802618128690582;2950,04329070257;0,891496650208539;41,0695669080161;16
"166";"Samambaia";2014;0,00949708877744453;0,153233186832861;0,0259408850480088;0,176704969051011;3,78370570787835;0,482166842269924;0,0644862240770934;0,020581851368307;0,913217185129682;3551,63559643709;0,903552051515112;40,4936714930973;16
"167";"Samambaia";2015;0,0122734261895904;0,16794979067843;0,0337763444582324;0,141385622837366;3,70056893520219;0,484430143599085;0,135928354204688;0,0232003429969995;0,840545627429573;3336,24942388687;0,853876334552518;40,647659076812;16
"168";"Samambaia";2016;0,0152929649315576;0,146316705376713;0,0354097963097051;0,148393058027395;3,76132067799433;0,484415701022218;0,195091588793155;0,044791387574683;0,757304662937899;2785,17979092265;0,805435153771302;40,0721832938225;16
"169";"Samambaia";2017;0,020021434893628;0,116558457861993;0,0293679094903372;0,184871315162271;3,55136691349315;0,483110179264057;0,311054260836559;0,131507828231245;0,555712914699487;3104,20804906694;0,770410289191592;39,5568963729448;16
"170";"Samambaia";2018;0,0163869046102317;0,136157741980047;0,0363868313575189;0,172636524140081;3,52604474175586;0,495185823440732;0,299937142004343;0,098764643484402;0,599969605484274;2831,20163252389;0,783717233503852;40,2330459983448;16
"171";"Samambaia";2019;0,0166415753444008;0,145971369872811;0,0265972257389141;0,163421011977161;3,56668379518014;0,496453741570754;0,247875176854041;0,0928162445536109;0,656744615735813;2714,44161374217;0,791281587963571;40,8884207151123;16
"172";"Santa Maria";2009;0,021242694323778;0,0470241045332412;0,0127148004181918;0,17650749088376;4,20787127987251;0,495846844734045;0,123907333922111;0,0609233023037525;0,815169363774137;2336,0319382396;0,796738412583856;43,0603229502873;17
"173";"Santa Maria";2010;0,0151667653401155;0,0553515533296453;0,021367080166546;0,169145331379575;4,16385491675827;0,485788273713426;0,106292945535427;0,0525213062178696;0,841185748246703;2332,4190000618;0,835000402203087;43,4063713152162;17
"174";"Santa Maria";2011;0,0155797502952423;0,0626573326131594;0,0176312501992694;0,170439826685328;4,21457744827683;0,489041262561689;0,0811193336512312;0,037438620036012;0,881442046312757;2461,12370898173;0,848320088964351;42,6342233975417;17
"175";"Santa Maria";2012;0,0153671892430881;0,0747367188914417;0,0198163417619788;0,149250045786336;4,08402703590534;0,472453264010565;0,183285054430801;0,0486488815935735;0,767546959672701;2329,98015570407;0,857947407548105;41,934880161795;17
"176";"Santa Maria";2013;0,0159130785484515;0,105660404465216;0,035120570908557;0,151259402368343;3,9542399598048;0,463111911683999;0,270247374926499;0,0755688135949711;0,65418381147853;2538,37294610212;0,863986770273521;41,1584148695692;17
"177";"Santa Maria";2014;0,0185054750946396;0,089765328641649;0,0240320902806145;0,169350463893229;3,6331500722002;0,460669905538966;0,245167677134106;0,0928843026577901;0,660306421899906;2739,65781815866;0,858248797971651;41,3815073537197;17
"178";"Santa Maria";2015;0,0120280286730209;0,111030376655994;0,0389066471051902;0,127291505681118;3,83880091087226;0,484654182441694;0,259440465173255;0,14144614540546;0,594224360781107;3096,94873776641;0,843174946373667;40,2443016446089;17
"179";"Santa Maria";2016;0,0106213975456104;0,133690684363099;0,030810673808798;0,134628139329079;3,65077911376677;0,478248084351563;0,203774943709048;0,0867806546743276;0,69926757060094;3047,78501590641;0,807192750671662;39,3032924694929;17
"180";"Santa Maria";2017;0,00843426202983339;0,170155220559478;0,0266987026591588;0,120744105716329;3,5341905661457;0,469757243644264;0,0412439290418728;0,0237084727942531;0,933735538159114;3048,74334437469;0,781373580159721;39,2878125945501;17
"181";"Santa Maria";2018;0,00630538421705768;0,182103400964121;0,0317460975750547;0,12378138144769;3,49603553492897;0,461000970061162;0,0141828188820238;0,00850064544687702;0,977316535671099;2614,83273705899;0,830091311972485;39,5347838515493;17
"182";"Santa Maria";2019;0,00611606476778293;0,221494936894019;0,0380555049824954;0,100076138017088;3,61352354059522;0,44647934263803;0,0154117323405211;0,00615034501395029;0,978437922645529;2743,12700978541;0,790780464082095;40,3577046840097;17
"183";"Sobradinho";2009;0,00899793456089573;0,240862305663592;0,0166738353679434;0,157247721770921;3,92276813298773;0,49508920415182;0,643148431521936;0,0260449150666098;0,330806653411455;4726,94556744413;0,862667011265876;43,2889557546397;19
"184";"Sobradinho";2010;0,008965676173398;0,258100923061137;0,0154344308014813;0,137134207480142;3,84106615335706;0,491851175842268;0,640101573272741;0,0186585178787016;0,341239908848558;4919,69013230609;0,887105445779454;43,3683162166121;19
"185";"Sobradinho";2011;0,00710014782443544;0,274890110376707;0,0219427736083125;0,142949530786396;3,94949081339958;0,489307299745605;0,578546620981984;0,0218644539071421;0,398055451499768;4905,46406186635;0,900118340114221;41,988999486481;19
"186";"Sobradinho";2012;0,00782380449729143;0,277771974003393;0,0233505405035329;0,135717270024046;3,78059920106305;0,495358208861931;0,612674241504939;0,0194991182212953;0,36752173544888;5053,2518969044;0,895939013480979;41,765135017595;19
"187";"Sobradinho";2013;0,0102046781971935;0,31255465693585;0,0307333475898927;0,138627760070571;3,81853192871022;0,465019556894573;0,59992831070837;0,0206005760835979;0,378659789551196;5014,4992882699;0,898757308596186;41,8468849377018;19
"188";"Sobradinho";2014;0,00868004870617843;0,302472160351303;0,0191134834052121;0,143200654778711;3,71060335653085;0,480667842345398;0,675576479479013;0,021083154339878;0,301426711664586;4851,40668112924;0,908533997484254;42,391733265591;19
"189";"Sobradinho";2015;0,0117864906357834;0,297122917821812;0,0289321547080625;0,147082478188257;3,63300403452591;0,480236776586672;0,617159619057346;0,0279547294538069;0,352682432071222;4637,07968669762;0,866135498673562;42,0654713387277;19
"190";"Sobradinho";2016;0,0124057934796026;0,292056672547081;0,0271613830464407;0,129340282778565;3,66609032500722;0,485646163976675;0,546201876874316;0,0518495861360661;0,394556646434544;5110,54857056183;0,839280156751786;41,4653766715312;19
"191";"Sobradinho";2017;0,0130958133121197;0,22374305898499;0,0258581387842704;0,14576807529487;3,54266257179033;0,487067963164068;0,323685052205789;0,121894802613603;0,55165210451873;2231,10099822251;0,799198960441158;42,4253135617087;19
"192";"Sobradinho";2018;0,0158087243616909;0,148587629072816;0,0285578365478263;0,147416799311044;3,48086744066304;0,489125079025696;0,309723786148094;0,131995750033617;0,553441536333217;2661,38281134867;0,806081021238622;41,9253312848259;19
"193";"Sobradinho";2019;0,0233744504732695;0,141093210295172;0,0259007992221772;0,159732695595457;3,46797156155094;0,498693583295487;0,283801393777401;0,143089245271921;0,571825812585145;2727,31480414876;0,798236099547493;41,9672704484904;19
"194";"São Sebastião";2009;0,035814987600189;0,106320903983893;0,00976594924792978;0,192528456536064;3,77659375510277;0,503617855136338;0,211327017802735;0,0179281579025748;0,77074482429469;3118,82510421176;0,890156966518835;42,5626642105192;18
"195";"São Sebastião";2010;0,0188891624847499;0,140387437172433;0,0163808655288542;0,198844674595734;3,67470990494795;0,49285867650784;0,330407263769739;0,0407161211720598;0,628876615058201;3279,18189713867;0,884749165779619;44,769862520178;18
"196";"São Sebastião";2011;0,0118144244340396;0,157721200808973;0,00878784307597555;0,179887250136681;3,57361187277021;0,500846338610961;0,366340049318021;0,0787266711186874;0,554933279563292;3346,34986779109;0,912684001327164;44,0901673801842;18
"197";"São Sebastião";2012;0,0159931478300868;0,186343465094763;0,0109673998352157;0,142466652399364;3,49259505438552;0,503898303138377;0,661109122605269;0,101675506077538;0,237215371317193;3999,34440992439;0,881410763400718;42,4984084957824;18
"198";"São Sebastião";2013;0,0125701607213521;0,178603267353524;0,0166926174296301;0,13906363665061;3,49594751592981;0,495702059681038;0,594252400459611;0,128279358802939;0,27746824073745;4222,17915079568;0,877755896402718;41,1240215240769;18
"199";"São Sebastião";2014;0,0135584333740461;0,139974493201439;0,0188759492382918;0,163975486936727;3,41934914903486;0,533459683414516;0,495785057939803;0,15351645205622;0,350698490003977;3514,28433976605;0,89480579977629;42,1962151721096;18
"200";"São Sebastião";2015;0,0132753414022278;0,206316689425841;0,0180881571911155;0,130892351447924;3,51193376025666;0,503551037291003;0,606230429394091;0,112900370583855;0,280869200022054;4157,37025084515;0,854282128477603;41,0369900611841;18
"201";"São Sebastião";2016;0,0209718839308367;0,167731164519876;0,0276162044585066;0,149443264490205;3,54137012002303;0,496618844362776;0,469171615267775;0,157021476736155;0,370951848327401;3721,45928390428;0,812874547792177;40,8988484609358;18
"202";"São Sebastião";2017;0,0183089859411742;0,163760867436848;0,0372740988081591;0,188080357296804;3,3936804090212;0,481906067973733;0,362413075606909;0,155503686866021;0,478079870338126;3780,60819339494;0,855224651698494;40,1776591551536;18
"203";"São Sebastião";2018;0,00678974734879483;0,204716833695336;0,0352538383482189;0,191685453435348;3,49552148750348;0,505333768186187;0,385149137460335;0,144189112702953;0,46525909177463;4460,11394270433;0,85033824624515;40,0042935182198;18
"204";"São Sebastião";2019;0,0121424688414572;0,168172851141633;0,0130330386824356;0,171109680283402;3,37965114502144;0,533496499259093;0,327408834330552;0,143196293481988;0,525255443183865;4552,49650710494;0,863118655591958;38,8438277214086;18
"205";"Taguatinga";2009;0,00760965970106594;0,244541821271505;0,0256799180375888;0,17998505462865;3,92378518191945;0,497802792355802;0,405536897393865;0,036157247726883;0,556643120737649;4555,40147051356;0,874189608010253;41,6834886341216;20
"206";"Taguatinga";2010;0,00781540831552207;0,255638323027851;0,0230523625372123;0,177569139625732;3,83824363593106;0,492707749805584;0,291256733645885;0,0315339671360125;0,674212122941813;4664,83208350487;0,8992472101355;41,2999261583292;20
"207";"Taguatinga";2011;0,00611984616857484;0,276738263015281;0,0229819330402289;0,167985894058706;3,77221507171076;0,481239093349327;0,335541149048126;0,0499320679231034;0,614183313799945;4633,62164057235;0,926530945352698;41,095262385076;20
"208";"Taguatinga";2012;0,00505309903315591;0,336716664386057;0,0330013423768543;0,141498316140123;3,66945532354331;0,488062992178948;0,402013119501044;0,0583331744833239;0,53891282466208;5292,85904900575;0,932275542806879;41,027632968454;20
"209";"Taguatinga";2013;0,00505205826929373;0,331330957678668;0,0297003903914323;0,13048624005187;3,635900309235;0,48061444021863;0,299994505603261;0,0508620753778662;0,647825477164698;5054,32498330183;0,923411000566714;40,6330530609482;20
"210";"Taguatinga";2014;0,00859957512391476;0,360140541754609;0,0371176890843714;0,129344535539944;3,56624285982891;0,467381931826352;0,324495563623038;0,0356485058423016;0,639250379985098;4859,17378384186;0,95306380470284;41,2539797761175;20
"211";"Taguatinga";2015;0,00505501643298987;0,340766845896581;0,0376755462500022;0,13821671544961;3,60067840779843;0,484147380572145;0,24713340583169;0,0362731785567685;0,716138797906724;4798,79835312679;0,930581266386824;40,5659232263665;20
"212";"Taguatinga";2016;0,00757764915178816;0,367834924619055;0,0377624030996788;0,128256793963448;3,49604731287899;0,487637817945571;0,278545501134469;0,0607629358703905;0,657503854199024;5318,37541089865;0,89252911462477;39,9789655583307;20
"213";"Taguatinga";2017;0,00621779413791005;0,39206647040011;0,0333389140304299;0,137516267357822;3,29940068865436;0,483763618602797;0,4283459542854;0,0718611442419041;0,492368500402301;6103,8535651287;0,873013372229759;39,8065134908038;20
"214";"Taguatinga";2018;0,00841497100867005;0,401622814379468;0,0366494739922008;0,127698214235812;3,28203398201139;0,49331527496937;0,402725473418473;0,0589719297822084;0,528957282851409;7089,78910890733;0,86937788617027;39,6015544463314;20
"215";"Taguatinga";2019;0,00553972349925669;0,433942925893714;0,026311198369778;0,131959438398759;3,22589800843427;0,486183164031607;0,357186599136557;0,0543651059314939;0,581564167435019;6200,34652972087;0,865003171230334;40,1958959775632;20
