"","ano","reg","renda_fam_media","perc_analf","media_idade","perc_idoso","media_familia","perc_informal","perc_nasc_df","perc_mora_trabalha","n_empregos","massa_salarial","renda_pc_2010","area","pop_2010","densidade_2010"
"1",2009,"Brazlândia",4584.12689402141,0.0670552719624592,27.7217650203303,0.0607347431646544,4.09875024377058,0.189503803979278,0.630830172173582,0.480452350602205,12337.9774076557,42852274.2367772,3909.80666631712,477.58977404437,57542,120.484154241238
"2",2009,"Candangolândia",8162.91448148833,0.0420840934549616,32.2836744196066,0.0943594380654677,3.87249331202844,0.214120442337253,0.475495281617289,0.2222219630379,3366.78732709872,19396352.6719791,6264.04877940354,6.63914957758085,15924,2398.49996056307
"3",2009,"Ceilândia",4552.6048026283,0.0553182615884834,29.8668251663851,0.0868295293363831,3.90195628394868,0.211437393851109,0.531859271493818,0.349892394514356,82069.0634818782,335654744.414767,3693.58533162811,234.336498402649,402729,1718.59271921018
"4",2009,"Cruzeiro",19386.2668864598,0.00264461536369945,33.9584595686204,0.0870126186595549,3.19822455477581,0.101184394860104,0.37486161432656,0.13260183675605,25705.5674751604,204132532.198662,7937.28635365343,9.10333431803583,81075,8906.07739620982
"5",2009,"Gama",5873.53614128461,0.0465272324105801,30.015165914775,0.0925662784406065,3.968101299976,0.204555278672674,0.588157169534203,0.448532264803072,35747.847182014,136474514.04114,4503.52038973271,275.677807752489,135723,492.324721770334
"6",2009,"Guará",11942.7319912311,0.0218522804085008,34.6090071331183,0.133598888496067,3.63666695824741,0.172918347612358,0.446339037673976,0.330589195507758,73117.3090227152,248590635.406269,8650.52822543514,45.2484037244787,142833,3156.64174298218
"7",2009,"Lago Norte",28632.3307658746,0.0106801302639475,37.0446772239869,0.166548655782731,3.88466177434844,0.110978949874286,0.358228894978884,0.315016637928053,10525.8971247623,67142940.9859028,11383.3145655143,66.4050248036051,41627,626.865212732216
"8",2009,"Lago Sul",33033.6438592519,0.00597711916045473,38.6636566623927,0.18602575174544,3.73887260594462,0.0848585488358419,0.391730170405163,0.233680905281234,38729.0842547161,98043643.1728529,10928.1068078873,183.780800744463,29537,160.718638075092
"9",2009,"Núcleo Bandeirante",14273.8500050263,0.0170061014010086,33.7578458644485,0.113880884458618,3.6371133120095,0.159783877105965,0.462358131779757,0.301256390164444,17919.0012461112,75016374.9985053,8818.37847743619,81.3169779819931,43765,538.20248964111
"10",2009,"Paranoá",3229.45414025826,0.0888428507049528,26.727940478809,0.0467542899714179,4.07240640516812,0.216963961449669,0.527306003092468,0.275784382526821,9545.18991911043,24828877.461368,2274.89372739234,855.078658506789,53618,62.7053423291283
"11",2009,"Planaltina",4412.43874542737,0.0767953451056975,28.0803267579105,0.0648190100327464,4.04180227760849,0.199637390466196,0.526501844713277,0.411495478982251,31310.0512093303,100619095.881588,2463.17263534494,1536.9357260756,171303,111.45749109327
"12",2009,"Plano Piloto",23824.1929314514,0.00625502602289256,37.304888089278,0.15351084319387,3.32061857359201,0.09687743397052,0.32455318208946,0.901141384640395,477441.633238584,506845914.843262,9803.11293321868,473.057836298476,209855,443.613833018912
"13",2009,"Recanto Das Emas",3145.70458475842,0.0578662472534143,26.1865930204943,0.0343798043075266,4.09253933519467,0.215825659255025,0.498673508357564,0.293069011532531,26004.5968161922,73067704.668076,3350.01901560087,101.580389999191,121278,1193.91154140052
"14",2009,"Riacho Fundo",6144.07908936459,0.0418846098856333,28.7249303332903,0.0557039030587272,3.97237463505357,0.204130262243286,0.499876944220326,0.230031817673425,12322.4737552703,74416454.6509745,4670.56980204999,56.1877537801551,71854,1278.81958551221
"15",2009,"Samambaia",4832.90373406437,0.0486785444845442,28.3585971687933,0.053635012545867,4.00868680839094,0.220566410775619,0.538445076852585,0.303072358821616,43058.805995289,175107153.170477,3837.39455186423,102.58807140514,200874,1958.06390790513
"16",2009,"Santa Maria",4423.93421448369,0.037910752752464,27.6949687993626,0.0423356634311704,4.1715381214463,0.180671564132711,0.540745451532732,0.258531108049349,18874.5476236752,100577025.637341,3854.0272999731,214.609805858495,118782,553.478903374621
"17",2009,"Sobradinho",9242.96380888541,0.0300733712014771,30.9663857782425,0.0860138777534898,3.92413183851885,0.159923079578395,0.521089819880526,0.379542546016298,34604.0088312035,239207780.268471,5568.49521570574,571.452178130056,210119,367.693059964467
"18",2009,"São Sebastião",6109.54961549198,0.0627819610703818,26.7946808899448,0.0401759772914378,3.736883366816,0.195848740256833,0.406428729809949,0.245649755697529,13629.2045068197,95516606.4982154,3709.3599858351,384.170495607388,100659,262.016477451904
"19",2009,"Taguatinga",9179.8248949987,0.0287395674697643,32.4239772145449,0.104459380851866,3.77935505440607,0.185402988705939,0.486761232945199,0.453562810855163,142384.512686073,389689298.82456,4471.33549947071,124.448096777485,361063,2901.31395617552
"20",2010,"Brazlândia",4706.36913404163,0.065402012276168,28.31101965521,0.0778124980534798,4.09875024377058,0.197312037750246,0.612927010837849,0.396793759786416,10516.5096916966,51222200.8013929,3909.80666631712,477.58977404437,57542,120.484154241238
"21",2010,"Candangolândia",7635.72699163186,0.045360735563781,32.2821335581998,0.108430598996946,3.87249331202844,0.184833139563161,0.488949519740357,0.204214259431638,3484.5050684912,23266277.206518,6264.04877940354,6.63914957758085,15924,2398.49996056307
"22",2010,"Ceilândia",4880.27980996031,0.0591017486919808,31.0320852526066,0.101345736191948,3.90195628394868,0.189147641314042,0.531600724107821,0.333907107447059,82536.9713769494,349601404.283663,3693.58533162811,234.336498402649,402729,1718.59271921018
